Coleman, TX,3177,387,71
Collin, TX,200395,139837,16313
Collingsworth, TX,983,145,26
Colorado, TX,6323,1977,180
Comal, TX,44996,14166,2405
Comanche, TX,4300,788,120
Concho, TX,885,148,34
Cooke, TX,13174,2345,375
Coryell, TX,12212,5057,858
Cottle, TX,486,84,13
Crane, TX,1047,299,35
Crockett, TX,980,372,43
Crosby, TX,1180,468,64
Culberson, TX,280,454,28
Dallam, TX,1258,222,55
Dallas, TX,261865,458845,29939
Dawson, TX,2636,835,91
Deaf Smith, TX,2911,1185,105
Delta, TX,1836,400,43
Denton, TX,169175,110000,14112
DeWitt, TX,5510,1161,151
Dickens, TX,755,128,26
Dimmit, TX,974,2173,78
Donley, TX,1225,190,45
Duval, TX,1316,2783,60
Eastland, TX,6008,776,151
Ector, TX,24976,10225,1172
Edwards, TX,741,302,22
Ellis, TX,44807,16197,2060
El Paso, TX,54567,145509,10382
Erath, TX,11205,2159,446
Falls, TX,3438,1682,112
Fannin, TX,9536,2123,313
Fayette, TX,8648,2127,254
Fisher, TX,1265,403,54
Floyd, TX,1473,435,50
Foard, TX,383,113,15
Fort Bend, TX,117212,134475,8680
Franklin, TX,3583,665,108
Freestone, TX,5995,1461,152
Frio, TX,1232,1401,50
Gaines, TX,3907,597,105
Galveston, TX,73566,45503,4925
Galveston, TX,73566,45503,4925
Garza, TX,1223,224,28
Gillespie, TX,10445,2286,392
Glasscock, TX,553,34,15
Goliad, TX,2618,973,122
Gonzales, TX,4580,1567,157
Gray, TX,6495,699,166
Grayson, TX,35274,10276,1518
Gregg, TX,28693,11623,1049
Grimes, TX,7065,2194,269
Guadalupe, TX,36495,18308,2417
Hale, TX,6347,2090,365
Hall, TX,891,164,34
Hamilton, TX,3056,479,74
Hansford, TX,1730,171,46
Hardeman, TX,1207,249,55
Hardin, TX,19600,2779,389
Harris, TX,544960,706471,51456
Harrison, TX,18712,7130,522
Hartley, TX,1727,172,46
Haskell, TX,1403,314,48
Hays, TX,33730,33117,4677
Hemphill, TX,1460,181,46
Henderson, TX,23574,5649,632
Hidalgo, TX,48608,118739,5643
Hill, TX,10075,2535,296
Hockley, TX,5793,1257,232
Hood, TX,21367,4001,752
Hopkins, TX,10704,2508,264
Houston, TX,6205,1978,119
Howard, TX,6635,1768,289
Hudspeth, TX,503,324,44
Hunt, TX,23866,6301,1018
Hutchinson, TX,7039,854,233
Irion, TX,660,90,10
Jack, TX,2973,314,52
Jackson, TX,4266,904,105
Jasper, TX,10578,2582,191
Jeff Davis, TX,694,422,59
Jefferson, TX,42828,42404,2131
Jim Hogg, TX,430,1635,54
Jim Wells, TX,5411,6688,247
Johnson, TX,44370,10976,1924
Jones, TX,4815,935,182
Karnes, TX,2959,1144,82
Kaufman, TX,29537,10265,1177
Kendall, TX,15663,3633,640
Kenedy, TX,84,99,3
Kenedy, TX,84,99,3
Kent, TX,360,59,14
Kerr, TX,17658,4665,767
Kimble, TX,1697,206,42
King, TX,149,5,5
Kinney, TX,936,457,31
Kleberg, TX,4364,4713,406
Kleberg, TX,4364,4713,406
Knox, TX,1078,247,33
Lamar, TX,14546,3579,412
Lamb, TX,3040,770,95
Lampasas, TX,6371,1479,299
La Salle, TX,870,1125,54
Lavaca, TX,7339,1170,124
Lee, TX,4996,1372,154
Leon, TX,6391,909,107
Liberty, TX,18856,4851,448
Limestone, TX,5747,1748,153
Lipscomb, TX,1159,135,28
Live Oak, TX,3450,739,78
Llano, TX,8283,1825,269
Loving, TX,57,4,3
Lubbock, TX,65566,27956,4538
Lynn, TX,1546,403,48
Madison, TX,3349,881,53
Marion, TX,2968,1156,82
Martin, TX,1453,266,36
Mason, TX,1656,353,44
Matagorda, TX,8147,3357,275
Maverick, TX,2816,10397,375
McCulloch, TX,2546,480,60
McLennan, TX,48245,27046,2964
McMullen, TX,454,40,3
Medina, TX,12054,4624,509
Menard, TX,681,153,26
Midland, TX,36896,9993,1864
Milam, TX,6340,2042,225
Mills, TX,1949,242,47
Mitchell, TX,1780,353,57
Montague, TX,7526,885,193
Montgomery, TX,150188,45744,7151
Moore, TX,3974,1096,192
Morris, TX,3443,1425,96
Motley, TX,571,40,9
Nacogdoches, TX,14751,6822,857
Navarro, TX,11984,3998,400
Newton, TX,2961,978,71
Nolan, TX,3551,1029,164
Nueces, TX,50704,49102,4152
Nueces, TX,50704,49102,4152
Ochiltree, TX,2628,274,79
Oldham, TX,850,78,17
Orange, TX,25385,5716,660
Palo Pinto, TX,8222,1700,253
Panola, TX,8445,1835,133
Parker, TX,46433,8329,1651
Parmer, TX,1911,848,59
Pecos, TX,2463,1551,153
Polk, TX,26587,7123,734
Potter, TX,19499,7620,1211
Presidio, TX,652,1458,93
Rains, TX,3919,619,92
Randall, TX,43379,8340,2094
Reagan, TX,709,167,24
Real, TX,1382,262,34
Red River, TX,3924,1148,75
Reeves, TX,1417,1659,108
Refugio, TX,1830,1034,81
Roberts, TX,524,20,6
Robertson, TX,4665,2203,142
Rockwall, TX,28396,9633,1500
Runnels, TX,3241,452,72
Rusk, TX,14675,3935,384
Sabine, TX,3992,614,36
San Augustine, TX,2620,907,36
San Jacinto, TX,8050,2034,221
San Patricio, TX,13004,7825,684
San Saba, TX,2025,293,36
Schleicher, TX,819,209,26
Scurry, TX,4403,733,125
Shackelford, TX,1378,103,21
Shelby, TX,7171,1757,144
Sherman, TX,807,96,30
Smith, TX,58631,22128,2402
Somervell, TX,3206,540,130
Starr, TX,2218,9246,227
Stephens, TX,3033,348,72
Sterling, TX,549,70,14
Stonewall, TX,555,135,11
Sutton, TX,1075,313,27
Swisher, TX,1671,462,57
Tarrant, TX,345683,288001,29148
Taylor, TX,33172,10047,2047
Terrell, TX,287,140,10
Terry, TX,1295,424,44
Throckmorton, TX,715,84,9
Titus, TX,6405,2538,233
Tom Green, TX,27376,9117,1611
Travis, TX,126750,306475,29286
Trinity, TX,4737,1154,91
Tyler, TX,6601,1243,125
Upshur, TX,13198,2378,342
Upton, TX,961,284,51
Uvalde, TX,4828,3863,245
Val Verde, TX,5856,6920,700
Van Zandt, TX,18436,2792,461
Victoria, TX,21253,8843,936
Walker, TX,12878,6085,720
Waller, TX,10525,5744,446
Ward, TX,2541,780,92
Washington, TX,10944,3381,422
Webb, TX,12946,42297,1624
Wharton, TX,10149,4238,320
Wheeler, TX,2087,194,25
Wichita, TX,27609,8752,1552
Wilbarger, TX,3166,807,128
Willacy, TX,1541,3416,125
Willacy, TX,1541,3416,125
Williamson, TX,104029,84252,12243
Wilson, TX,13991,4790,474
Winkler, TX,1403,420,50
Wise, TX,20655,3412,594
Wood, TX,15681,2624,341
Yoakum, TX,1797,426,76
Young, TX,6587,873,198
Zapata, TX,1028,2056,50
Zavala, TX,692,2633,65
Beaver, UT,1838,264,388
Box Elder, UT,10324,1814,4410
Cache, UT,16643,6705,12531
Carbon, UT,5182,1696,940
Daggett, UT,327,76,62
Davis, UT,46985,22575,35101
Duchesne, UT,5505,500,927
Emery, UT,3402,379,482
Garfield, UT,1577,352,365
Grand, UT,1934,1932,590
Iron, UT,10025,2104,3225
Juab, UT,2759,436,881
Kane, UT,2248,739,495
Millard, UT,3860,431,943
Morgan, UT,3156,572,1408
Piute, UT,537,31,49
Rich, UT,786,104,206
Salt Lake, UT,117901,154831,88615
San Juan, UT,2635,1997,753
Sanpete, UT,6436,1026,2316
Sevier, UT,6455,673,1180
Summit, UT,7160,10251,2722
Tooele, UT,9693,4015,5197
Uintah, UT,9876,1002,2005
Utah, UT,89755,24579,60608
Wasatch, UT,6115,3063,2942
Washington, UT,39566,9583,8345
Wayne, UT,959,271,180
Weber, UT,38447,22187,20817
Accomack, VA,8582,6737,436
Albemarle, VA,19232,33297,3605
Albemarle, VA,19232,33297,3605
Alexandria city, VA,13241,57147,3996
Alleghany, VA,4873,2165,268
Alleghany, VA,4873,2165,268
Alleghany, VA,4873,2165,268
Amelia, VA,4704,2150,181
Amherst, VA,9643,4986,535
Appomattox, VA,5714,2023,217
Arlington, VA,20155,91879,7310
Augusta, VA,26152,8108,2401
Augusta, VA,26152,8108,2401
Augusta, VA,26152,8108,2401
Bath, VA,1548,603,92
Bedford, VA,30578,9733,1875
Bedford, VA,30578,9733,1875
Bedford, VA,30578,9733,1875
Bland, VA,2572,453,99
Botetourt, VA,13369,4492,780
Bristol city, VA,4884,1832,250
Brunswick, VA,3045,4473,127
Buchanan, VA,7292,1721,207
Buckingham, VA,3969,3128,187
Buena Vista city, VA,1432,693,270
Campbell, VA,19442,6597,1179
Caroline, VA,7143,6425,621
Carroll, VA,10653,2557,377
Charles City, VA,1381,2244,120
Charlotte, VA,3479,2153,160
Charlottesville city, VA,2951,17865,1395
Chesapeake city, VA,53988,52554,5285
Chesterfield, VA,84938,80993,9357
Clarke, VA,4657,3047,427
Colonial Heights city, VA,5681,2367,379
Covington city, VA,1349,914,106
Craig, VA,2139,541,104
Culpeper, VA,13341,7744,1002
Cumberland, VA,2693,2032,150
Danville city, VA,7306,11051,505
Dickenson, VA,4932,1335,138
Dinwiddie, VA,7447,5765,321
Emporia city, VA,792,1531,44
Essex, VA,2657,2541,156
Fairfax, VA,157837,354485,30536
Fairfax, VA,157837,354485,30536
Fairfax city, VA,3695,7363,796
Falls Church city, VA,1323,5810,534
Fauquier, VA,22110,12960,2054
Floyd, VA,5289,2300,383
Fluvanna, VA,7018,5751,723
Franklin, VA,18560,7254,991
Franklin city, VA,1421,2516,103
Frederick, VA,26069,11920,2144
Frederick, VA,26069,11920,2144
Fredericksburg city, VA,3731,6690,714
Galax city, VA,1603,680,80
Giles, VA,5930,1949,317
Gloucester, VA,13087,5399,1038
Goochland, VA,8374,4884,672
Grayson, VA,5593,1407,258
Greene, VA,5943,2923,637
Greensville, VA,1737,2558,68
Greensville, VA,1737,2558,68
Halifax, VA,9698,6890,358
Halifax, VA,9698,6890,358
Hampton city, VA,17802,41030,2657
Hanover, VA,39592,19360,3361
Harrisonburg city, VA,6232,10100,1361
Henrico, VA,59674,93615,8677
Henry, VA,15207,8199,623
Henry, VA,15207,8199,623
Highland, VA,958,371,62
Hopewell city, VA,3885,4722,361
Isle of Wight, VA,11971,7673,837
James City, VA,21284,19091,2362
King George, VA,7338,4002,627
King William, VA,5963,2752,373
King and Queen, VA,2059,1451,105
Lancaster, VA,3520,2862,217
Lee, VA,7542,1627,184
Lexington city, VA,766,1514,168
Loudoun, VA,69633,99909,10723
Louisa, VA,10507,6208,792
Lunenburg, VA,3206,2226,145
Lynchburg city, VA,17979,14787,2583
Madison, VA,4418,2202,314
Manassas city, VA,5934,8395,881
Manassas Park city, VA,1732,3218,264
Martinsville city, VA,2149,3531,193
Mathews, VA,3515,1563,214
Mecklenburg, VA,8283,6571,323
Middlesex, VA,3668,2107,219
Montgomery, VA,19455,20015,3225
Nelson, VA,4150,3677,420
New Kent, VA,8117,3545,501
Newport News city, VA,23650,40997,3785
Norfolk city, VA,19875,51429,3868
Northampton, VA,2686,3255,193
Northumberland, VA,5089,2830,257
Norton city, VA,1021,383,52
Nottoway, VA,3712,2829,176
Orange, VA,10511,5955,691
Page, VA,7824,2514,325
Patrick, VA,6454,1768,267
Petersburg city, VA,1448,12005,264
Pittsylvania, VA,21742,9195,750
Poquoson city, VA,5089,1599,426
Portsmouth city, VA,12773,28462,1765
Powhatan, VA,11875,4057,862
Prince Edward, VA,4099,4590,424
Prince George, VA,9157,6419,564
Prince William, VA,54065,83093,7696
Prince William, VA,54065,83093,7696
Pulaski, VA,10314,4170,628
Radford city, VA,2637,2923,472
Rappahannock, VA,2532,1741,171
Richmond, VA,2213,1347,91
Richmond city, VA,14254,74640,5830
Roanoke, VA,30857,16787,2505
Roanoke, VA,30857,16787,2505
Roanoke city, VA,16045,23403,2280
Rockbridge, VA,6671,3506,508
Rockbridge, VA,6671,3506,508
Rockbridge, VA,6671,3506,508
Rockingham, VA,25269,9361,1906
Rockingham, VA,25269,9361,1906
Russell, VA,9516,2328,351
Salem city, VA,7225,4212,692
Scott, VA,8242,1579,234
Shenandoah, VA,14078,5269,988
Smyth, VA,9747,2661,417
Southampton, VA,5035,3595,242
Spotsylvania, VA,34619,24204,3260
Stafford, VA,33840,27879,3631
Staunton city, VA,5129,5329,686
Suffolk city, VA,17206,23012,1711
Surry, VA,1785,2069,122
Sussex, VA,2055,2874,107
Tazewell, VA,15160,2895,440
Virginia Beach city, VA,84389,76744,10743
Warren, VA,11762,5165,864
Washington, VA,19309,5548,858
Waynesboro city, VA,4798,3762,554
Westmoreland, VA,4331,3723,237
Williamsburg city, VA,1921,5199,414
Winchester city, VA,4786,5161,627
Wise, VA,11983,2687,321
Wise, VA,11983,2687,321
Wythe, VA,10044,2765,441
York, VA,18823,12989,2250
Addison, VT,5297,11217,1078
Bennington, VT,5925,9539,881
Caledonia, VT,5533,6445,988
Chittenden, VT,18298,54463,4502
Essex, VT,1506,1019,181
Franklin, VT,8752,9351,1270
Grand Isle, VT,1487,2094,197
Lamoille, VT,3570,7241,830
Orange, VT,4997,7522,945
Orleans, VT,5158,5181,649
Rutland, VT,12471,13629,1560
Washington, VT,7993,18594,2067
Windham, VT,5462,14340,1349
Windsor, VT,8604,17544,1684
Adams, WA,2740,1118,223
Asotin, WA,5712,3118,854
Benton, WA,45594,25173,6140
Chelan, WA,15070,10770,1575
Clallam, WA,15685,15154,2146
Clark, WA,90590,90697,14497
Columbia, WA,1491,523,157
Cowlitz, WA,24066,17842,3577
Douglas, WA,7208,3600,659
Ferry, WA,2178,1091,291
Franklin, WA,11358,7839,1387
Garfield, WA,841,276,115
Grant, WA,18482,7768,2010
Grays Harbor, WA,13269,11378,2089
Island, WA,18259,20766,3400
Island, WA,18259,20766,3400
Jefferson, WA,5986,12556,1558
King, WA,197781,657149,55893
Kitsap, WA,46762,60561,11302
Kittitas, WA,9845,7190,1299
Klickitat, WA,5390,3781,688
Lewis, WA,16273,7236,1486
Lincoln, WA,4095,1238,359
Mason, WA,13539,11872,2356
Okanogan, WA,6305,3980,608
Pacific, WA,5338,4597,732
Pend Oreille, WA,4364,1932,492
Pierce, WA,136046,160306,26240
San Juan, WA,2651,7053,885
Skagit, WA,24330,26076,4425
Skamania, WA,2910,2207,470
Snohomish, WA,116433,167943,25120
Spokane, WA,103846,86590,17645
Stevens, WA,11059,4348,1031
Thurston, WA,46219,65015,11067
Wahkiakum, WA,1328,824,181
Walla Walla, WA,10775,7550,1393
Whatcom, WA,40247,59402,8574
Whatcom, WA,40247,59402,8574
Whitman, WA,5462,5521,1145
Yakima, WA,39593,28484,4229
Adams, WI,5983,3780,344
Ashland, WI,3428,4136,362
Ashland, WI,3428,4136,362
Ashland, WI,3428,4136,362
Ashland, WI,3428,4136,362
Barron, WI,13595,7881,1038
Bayfield, WI,4125,4953,413
Brown, WI,67192,53358,6947
Buffalo, WI,4049,2531,341
Burnett, WI,5412,2948,359
Calumet, WI,15345,9634,1450
Chippewa, WI,17912,11875,1684
Clark, WI,8645,4225,678
Columbia, WI,14160,13525,1602
Crawford, WI,3844,3426,408
Dane, WI,71270,217506,15953
Dodge, WI,26643,13968,2207
Door, WI,8584,8026,788
Door, WI,8584,8026,788
Douglas, WI,9657,11342,1186
Dunn, WI,11487,9025,1517
Eau Claire, WI,23301,27271,3508
Florence, WI,1897,666,88
Fond du Lac, WI,31044,17391,2659
Forest, WI,2787,1583,137
Grant, WI,12347,10047,1657
Green, WI,8693,9121,977
Green Lake, WI,6210,2700,405
Iowa, WI,4809,6669,645
Iron, WI,2090,1273,114
Jackson, WI,4907,3821,474
Jefferson, WI,23409,16559,2356
Juneau, WI,7188,4100,448
Kenosha, WI,36025,35770,4030
Kewaunee, WI,6616,3623,503
La Crosse, WI,26384,32402,3999
Lafayette, WI,3977,3288,337
Langlade, WI,6436,3260,397
Lincoln, WI,8400,5370,793
Manitowoc, WI,23234,14563,2194
Marathon, WI,39010,26476,3363
Marinette, WI,12995,6243,741
Marquette, WI,4712,2808,293
Menominee, WI,269,1003,7
Milwaukee, WI,126091,288986,19893
Monroe, WI,11442,7047,1065
Oconto, WI,13255,5886,783
Oneida, WI,11677,8103,1057
Outagamie, WI,49884,38087,5503
Ozaukee, WI,30458,20167,2743
Pepin, WI,2228,1345,173
Pierce, WI,11260,8380,1449
Polk, WI,13864,7568,1259
Portage, WI,17310,18524,2289
Price, WI,4562,2671,327
Racine, WI,46620,42506,4552
Richland, WI,4021,3577,364
Rock, WI,31483,39336,4224
Rusk, WI,4564,2171,294
Sauk, WI,14791,14692,1755
Sawyer, WI,4625,2846,296
Shawano, WI,12742,6056,899
Sheboygan, WI,32368,22636,3286
St. Croix, WI,26123,17496,3200
Taylor, WI,6589,2398,430
Trempealeau, WI,7370,5645,566
Vernon, WI,6994,6351,848
Vilas, WI,8169,4769,515
Walworth, WI,28848,18706,3016
Washburn, WI,5404,3283,372
Washington, WI,51729,20854,3663
Waukesha, WI,142521,79200,11552
Waupaca, WI,16013,8303,1175
Waushara, WI,7669,3802,490
Winnebago, WI,43447,37054,5391
Wood, WI,21502,14232,1978
Barbour, WV,4509,1213,302
Berkeley, WV,28210,12287,2273
Boone, WV,6483,1783,388
Braxton, WV,3516,1315,232
Brooke, WV,6574,2549,417
Cabell, WV,19648,11306,1747
Calhoun, WV,2023,456,125
Clay, WV,2289,566,103
Doddridge, WV,2347,360,119
Fayette, WV,10263,4246,678
Gilmer, WV,1889,537,102
Grant, WV,4338,510,97
Greenbrier, WV,9499,3743,742
Hampshire, WV,6646,1576,335
Hancock, WV,8870,3247,525
Hardy, WV,4544,1249,229
Harrison, WV,18687,7675,1506
Jackson, WV,8959,2648,501
Jefferson, WV,13144,9458,1405
Kanawha, WV,43464,27985,3547
Lewis, WV,5245,1336,304
Lincoln, WV,5257,1435,296
Logan, WV,9866,2082,367
Marion, WV,14592,6926,1392
Marshall, WV,9565,2894,624
Mason, WV,7597,2069,449
McDowell, WV,4614,1429,136
Mercer, WV,17362,4689,868
Mineral, WV,8957,2019,434
Mingo, WV,7876,1365,228
Monongalia, WV,18278,14568,2887
Monroe, WV,4337,1089,244
Morgan, WV,5718,1568,349
Nicholas, WV,7169,1821,395
Ohio, WV,11077,5452,1290
Pendleton, WV,2388,726,98
Pleasants, WV,2342,620,168
Pocahontas, WV,2474,924,221
Preston, WV,9501,2462,648
Putnam, WV,17455,5784,1204
Raleigh, WV,21835,6362,1114
Randolph, WV,7583,2724,509
Ritchie, WV,3376,490,174
Roane, WV,3772,1220,242
Summers, WV,3444,1186,217
Taylor, WV,4701,1483,314
Tucker, WV,2557,750,157
Tyler, WV,2967,505,149
Upshur, WV,6971,1763,446
Wayne, WV,11077,3334,669
Webster, WV,2284,554,117
Wetzel, WV,4461,1348,382
Wirt, WV,1903,383,124
Wood, WV,25168,8327,1761
Wyoming, WV,6527,1061,221
Albany, WY,7601,6888,1931
Big Horn, WY,4067,594,418
Campbell, WY,15778,1324,833
Carbon, WY,4409,1279,512
Converse, WY,5520,668,364
Crook, WY,3347,271,153
Fremont, WY,11167,4200,1176
Goshen, WY,4418,924,366
Hot Springs, WY,1939,400,196
Johnson, WY,3477,638,234
Laramie, WY,24844,11572,3529
Lincoln, WY,6779,1105,514
Natrona, WY,23523,6573,2397
Niobrara, WY,1116,115,66
Park, WY,11115,2535,984
Platte, WY,3437,719,304
Sheridan, WY,10266,2926,995
Sublette, WY,3409,644,244
Sweetwater, WY,12153,3233,1275
Teton, WY,3920,7313,943
Uinta, WY,6154,1202,697
Washakie, WY,2911,532,272
Weston, WY,2898,294,142
